case_cnr,event_date,event_type,stage,purpose,adjournment_flag,substantive_flag,judge_ref,synthetic_event_note,data_label
SYN/OT/CS/2024/000254,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2024-10-05,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2024-12-16,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2025-03-02,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2025-05-17,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2025-08-01,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2025-10-16,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2025-12-31,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2026-03-17,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2026-08-03,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000308,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000371,2024-09-03,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000371,2024-09-25,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000371,2025-10-12,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000371,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000371,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000371,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000371,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2024-11-13,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2025-01-07,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2025-03-07,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2025-05-04,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2025-07-02,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2025-08-29,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2025-10-27,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2025-12-24,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2026-02-21,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2026-04-20,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2026-08-03,HEARING,Evidence / Argument,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000476,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2024-12-25,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2025-02-03,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2025-03-31,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2025-05-26,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2025-07-21,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2025-09-15,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2025-11-09,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2026-01-04,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2026-03-01,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2026-04-26,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2026-07-10,HEARING,Filing / Registration,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000547,2026-08-15,STAGE_SNAPSHOT,Filing / Registration,Filing / Registration,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2024-10-14,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2024-11-10,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2025-12-30,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-09,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2026-03-08,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000571,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2024-05-19,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2024-08-05,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2024-10-26,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2025-01-16,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2025-04-09,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2025-06-30,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2025-09-20,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2025-12-12,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2026-03-04,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2026-07-16,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000643,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000651,2024-08-09,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000651,2024-12-09,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000651,2025-04-11,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000651,2025-08-12,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000651,2025-12-13,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000651,2026-08-15,HEARING,Final Arguments / Judgment,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000651,2026-08-15,STAGE_SNAPSHOT,Final Arguments / Judgment,Final Arguments / Judgment,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000660,2024-04-21,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000660,2024-08-14,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000660,2024-12-14,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000660,2025-04-15,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000660,2025-08-15,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000660,2025-12-15,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000660,2026-07-28,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000660,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000670,2024-02-25,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000670,2024-03-15,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000670,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000670,2026-04-29,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000670,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000670,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000670,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000670,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000715,2024-12-05,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000715,2025-03-02,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000715,2025-05-30,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000715,2025-08-26,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000715,2025-11-23,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000715,2026-02-19,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000715,2026-07-16,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000715,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2024-06-10,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2024-08-18,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2024-11-07,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2025-01-27,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2025-04-18,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2025-07-08,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2025-09-26,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2025-12-16,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2026-03-07,ORDER,Summons / Appearance,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2026-04-25,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-07,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2026-06-07,HEARING,Summons / Appearance,Hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000749,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000807,2024-09-14,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000807,2025-01-06,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000807,2025-05-03,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000807,2025-08-29,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000807,2025-12-24,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000807,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000807,2026-08-16,HEARING,Evidence / Argument,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2024-10-31,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2024-12-23,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2025-02-28,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2025-05-06,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2025-07-11,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2025-09-16,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2025-11-22,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2026-01-27,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2026-04-04,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2026-07-30,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000904,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2024-04-02,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2024-05-02,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2025-11-14,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2026-05-14,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-05,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/000953,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2024-07-12,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2024-09-19,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2024-11-28,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2025-02-05,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2025-04-16,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2025-06-24,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2025-09-02,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2025-11-10,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2026-01-19,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2026-03-26,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-09,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2026-03-29,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2026-08-12,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001031,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2024-11-01,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2024-12-20,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2025-02-18,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2025-04-20,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2025-06-19,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2025-08-18,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2025-10-18,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2025-12-17,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2026-02-15,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2026-04-17,ADJOURNMENT,Evidence / Argument,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/OT/CS/2024/001071,2026-07-02,HEARING,Evidence / Argument,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
